,Angular_Velocity
0,36.72581530641512
1,41.442717395989014
2,134.62740383546162
3,104.20200360299026
4,22.148417265863863
5,14.50183269155436
6,303.4015936545453
7,333.7819526770189
8,210.11633618211286
9,397.0038131181488
10,258.55821567150105
11,246.84930759299104
12,524.7122748942128
13,260.38638768734137
14,294.6982525675855
15,259.0732023016748
16,113.91412826746115
17,412.2575037438856
18,198.10830032130733
19,397.92347588284605
20,798.6830813554694
21,83.06591026776618
22,379.15066995804017
23,278.50149296141177
24,352.2109675013932
25,14.036088533827435
26,293.46921960975504
27,112.28779811643443
28,55.42744819982772
29,636.0422594667351
30,243.72732101172738
31,492.9986727052114
32,206.2764232768624
33,190.02352006109442
34,142.66300123280604
35,1008.626794525016
36,271.5469920531787
37,533.5424033065607
38,108.88784178695113
39,43.99994642389246
40,261.125547753022
41,559.6451695787525
42,292.7679048189543
43,14.32799252601673
44,134.4286301557213
45,400.22496416626717
46,110.19442611975286
47,236.6904506677582
48,447.7784982489752
49,318.5881647529703
50,308.6217736656051
51,125.82960605076147
52,1009.8820442923733
53,235.67008449560686
54,156.19825405740804
55,86.11285547362591
56,18.32707549314444
57,40.33528706888282
58,9.804744707203835
59,8.737613332163548
60,29.434050790006197
61,17.13582418290307
62,10.70558651215242
