,Angular_Velocity
0,39.27503697430416
1,49.53183315416377
2,126.58748207317362
3,99.09995641339583
4,19.429473398770323
5,10.797457456288027
6,283.6111288309434
7,335.9456615568537
8,210.42448977148632
9,386.9331054430066
10,255.81194071260745
11,236.54394011468594
12,500.95774023968016
13,271.1345490421685
14,326.21304716770857
15,257.83844289869825
16,98.18502984493672
17,393.1086487824601
18,181.90364367661115
19,369.37859792665324
20,781.0344554886689
21,63.7826022439365
22,30.087907829161995
23,703.045268752811
24,337.47653097924706
25,21.516989099658186
26,305.6450719444318
27,104.58466237816337
28,48.66891123147648
29,626.6245006873343
30,244.75060494037498
31,482.3777002881082
32,199.3372893509076
33,176.51623885080986
34,272.2600566587126
35,586.1027913292726
36,264.2705685289896
37,503.79113516830216
38,92.21550080220658
39,0.9534466502711958
40,263.41209004716904
41,520.0324331617234
42,256.8866320369612
43,32.795887567384725
44,167.51089263256247
45,377.9746625380436
46,103.34006474595222
47,244.61374012016006
48,424.7902538597176
49,306.1269542844429
50,273.23190633169423
51,135.09465353333954
52,862.4844982398424
53,118.88828296016307
54,158.56792967732952
55,84.17130440318638
56,24.427466480415305
57,40.69793533603897
58,11.411819207951863
59,8.582752033808916
60,27.286038586813913
61,19.843946208814256
62,5.7835717232892705
