,Angular_Velocity
0,313.67253717809865
1,19.681789124314783
2,288.36496745082906
3,51.529734567170095
4,21.785639440424227
5,67.29594104627235
6,46.105027725894516
7,241.75814609771894
8,367.08858415187126
9,789.6761672645754
10,74.66945244689119
11,81.59664279762468
12,553.3262254016629
13,496.674832717574
14,39.50737486744432
15,1024.1873388132028
16,254.14165714912383
17,254.14165714912386
18,647.1851252832201
19,476.0056427686692
20,94.46044639678671
21,889.6291127287342
22,108.21494523734063
23,189.73314530322068
24,189.7331453032196
25,761.9859364154232
26,69.84489905539918
27,205.71013067711536
28,147.05510655534064
29,977.7224228809596
30,41.85368747890503
31,920.8814785360199
32,352.6382972895704
33,335.3854529342104
34,1030.394936762323
35,96.71496719953241
36,21.62553996519814
37,378.85030134077005
38,646.4181520815205
39,3.64986152647285
40,533.4334051625187
41,278.2821244406668
42,798.6014724221235
43,385.74871204409226
44,569.6640719980403
45,67.49326522898518
46,62.08603262572971
47,673.3426279290161
48,883.5701942162042
49,404.5970983959259
50,701.6994303707095
51,361.1077178577895
52,19.732811726732088
53,119.21698025296025
54,15.922339974741822
55,15.348806559923657
56,136.320926518339
57,69.9015032229368
58,12.496885099397451
59,82.81554762089648
60,14.959584096572312
61,19.26338178479387
62,32.71892309158816
