,Angular_Velocity
0,156.70933738651394
1,33.25300247285184
2,91.92866589888358
3,16.119269666822433
4,273.6192632352493
5,370.0215892562721
6,22.7248727314642
7,49.10276755394506
8,11.842930749662562
9,1062.9631883960762
10,312.2764632521912
11,92.46063807680387
12,407.4246569246868
13,532.3574466468937
14,55.0514555343352
15,246.54336969120232
16,731.2225853030271
17,516.7876972537313
18,614.9512717664009
19,283.5942067506334
20,305.50150666859054
21,624.8841666128859
22,92.32902553273925
23,526.5908173924968
24,501.71122398041905
25,693.9369475737219
26,34.14051350670952
27,6.372843029891793
28,61.8313324680684
29,994.3107670406075
30,81.18922360617918
31,490.9990597359251
32,493.27829297581286
33,88.19767049725729
34,976.5123448564741
35,35.81291067254892
36,19.97963657633008
37,461.06683300253815
38,607.8160970276174
39,109.8126891224159
40,325.2606299073235
41,826.322757419601
42,707.9698442722905
43,259.0479454895913
44,659.7212104146274
45,41.47407255006868
46,56.59388282923284
47,380.63079304430295
48,254.00340065787896
49,40.74256301410744
50,321.1008202730724
51,425.2188619337357
52,145.13818851833247
53,16.303223019745662
54,67.33736767967257
55,76.18097875327499
56,3.6721217988020354
57,33.67763983433513
58,8.409052877146163
59,29.355707743746517
60,16.99579711614804
61,16.82107880985268
62,194.7473257939348
