,Angular_Velocity
0,86.30377095410074
1,11.353790343074513
2,0.716684369590902
3,49.91482800669921
4,91.68122369322668
5,153.91256055517078
6,39.38416784468495
7,68.39613344020617
8,52.72558747244068
9,860.5927621048583
10,237.85139867278698
11,277.9279036223902
12,537.5860811224076
13,385.72593581702904
14,109.57244904150119
15,815.4137536747012
16,410.19135656947384
17,385.67796547979725
18,481.4008486457411
19,1063.6990934202825
20,715.3414081340463
21,904.6681804600538
22,109.32529679842928
23,7.398082400089847
24,465.55888814902283
25,567.9428642460156
26,56.27062242013689
27,130.51493621563608
28,210.42629285903288
29,986.4320246096747
30,159.7234125292417
31,569.085894267635
32,428.5245528714192
33,294.1302595406523
34,695.7280234425698
35,178.40019878012836
36,92.54385476203257
37,470.72466053562243
38,452.12582412509323
39,107.60016942119667
40,434.97809231520955
41,29.63529325275736
42,338.237522863962
43,246.7287531848598
44,550.392724070296
45,45.68805344017314
46,106.7618091011719
47,372.76288367726954
48,446.4204349319554
49,132.39181456198543
50,204.7634010705857
51,599.0721386055442
52,27.901835944100927
53,130.77364041158344
54,70.96651251963164
55,94.24635175149757
56,104.05894808524245
57,33.24751949077485
58,28.527428496800432
59,14.14210597892925
60,23.056230791284875
61,40.33857010684918
62,23.71918215138644
