,Angular_Velocity
0,
1,
2,
3,
4,
5,
6,
7,196.89990530189527
8,81.13684688488138
9,296.56643698681904
10,290.62500899915995
11,33.06033730555996
12,853.8761854537714
13,270.59506009339765
14,9.148008711081212
15,161.98303515939483
16,223.14308932366566
17,180.05918924906953
18,446.4874598166751
19,380.98723777971304
20,516.9829351553417
21,1.895405324980834
22,524.8649980812517
23,127.81631260049299
24,192.23809528034653
25,749.1863569097422
26,1007.2296723857473
27,20.041691590716603
28,96.54005506985298
29,586.0094152697467
30,173.56718885306694
31,938.9220247547058
32,78.43826911719638
33,283.9113027196995
34,234.16712037010456
35,462.496867122293
36,37.71664517257538
37,553.0350445920469
38,353.87566743542527
39,317.2360827947856
40,158.998736141787
41,464.09125053904194
42,49.93993557174122
43,80.68476012443683
44,586.0692366668992
45,189.69871798975203
46,32.811378214022206
47,203.8296127629112
48,295.558041740938
49,48.38952836603459
50,64.4395137637061
51,964.6426943719015
52,105.91088063443763
53,117.70529692641377
54,200.57435877794643
55,156.37382581571774
56,59.34388937997499
57,66.90176876339157
58,27.70339387606756
59,10.65171749201712
60,9.743187982631973
61,34.17276685958648
62,7.951057100659206
