,Angular_Velocity
0,73.2830123484078
1,82.04001639023582
2,104.43872483197204
3,39.35073376153328
4,61.72985115155247
5,155.77325546523673
6,235.56482202444204
7,111.57526577099377
8,43.555696489736306
9,508.7451207047555
10,765.5482481696152
11,135.76121896765434
12,456.6502079581564
13,804.9070838076358
14,56.62809739801596
15,50.503762758995485
16,97.0084514115081
17,400.9708399009136
18,475.8048361985548
19,895.4475344001435
20,340.2050487632925
21,96.27612125217505
22,44.4832331771093
23,233.6848304344176
24,839.0091667223319
25,625.4075194578096
26,247.7159115474374
27,33.2277832895797
28,175.22601657803293
29,525.5286770512962
30,71.86287303525376
31,312.6223813792873
32,1002.0584136100991
33,134.35559583802188
34,636.5633520742801
35,552.2609417655952
36,420.0167778286299
37,413.1511794397158
38,994.3138448325805
39,67.2360285166087
40,102.15586398075841
41,113.37988543195996
42,441.1275919668917
43,325.29572927410135
44,535.4043864682524
45,129.3424757102263
46,14.33804146122968
47,196.66725257049782
48,161.81849334105877
49,65.86558000966077
50,963.5733233713364
51,978.6259041830662
52,425.04951765385886
53,1046.5349850602329
54,17.64009153752731
55,47.86289611110254
56,68.16331825834393
57,130.88764059531175
58,115.93522494427465
59,46.88208038404278
60,4.96036938129738
61,46.30099951253775
62,27.15389654597874
