,Angular_Velocity
0,76.07662064436815
1,173.79307718491617
2,10.957562592899329
3,67.04302945088902
4,0.0
5,316.7272308173286
6,111.37553665836305
7,0.0
8,15.090826010959239
9,520.2296304575124
10,1038.8883099279135
11,74.47034749689423
12,16.175089180144248
13,286.2161616527957
14,271.44479896577354
15,49.38206883231565
16,349.881793872857
17,390.2923333330716
18,200.17412720593094
19,518.2065548389785
20,27.588623671293067
21,182.12403143653356
22,32.387306584826604
23,541.0553335219087
24,82.63488125927609
25,482.98313567113246
26,243.01946628072488
27,47.42433768103424
28,736.2563147432942
29,580.7978382528792
30,102.44426718506168
31,259.021042499896
32,623.8539079969995
33,111.89723252430852
34,879.0076420762705
35,89.0951253994213
36,270.414301347769
37,101.60299926993625
38,362.04063154526216
39,137.23842879937573
40,28.120828931234524
41,404.27139296699846
42,150.26114808191804
43,46.12435707919626
44,258.68495142045134
45,269.9131270202923
46,0.0
47,55.51658029068781
48,371.55406439017275
49,212.5605943412568
50,400.7759086475571
51,583.871612625917
52,921.1237572706993
53,428.99993157848274
54,248.41712147206044
55,111.89723252430852
56,204.11609993895877
57,68.01911904477245
58,31.199221234215027
59,0.0
60,100.19160048003182
61,20.36048249424348
62,161.10487976372715
