,Angular_Velocity
0,30.106579062492962
1,67.50888836646789
2,60.6210283771053
3,41.67961490096187
4,9.284727212988855
5,124.74554876180171
6,446.05764658614004
7,7.181076951906766
8,44.32100921898171
9,604.6445179783062
10,18.670528486035273
11,113.12393014937209
12,555.058501199513
13,105.4636423072452
14,157.2350081731652
15,114.9002108105661
16,705.5229875565666
17,106.92506992840372
18,828.3811655615694
19,153.24532808134347
20,3.4291769592751646
21,871.2722467552321
22,22.405068718777013
23,147.23237450419643
24,520.3085403735561
25,707.546796702975
26,282.8095937800048
27,108.96565834462609
28,472.3684457207911
29,1079.015529480298
30,262.9658727121176
31,578.8144378151211
32,57.85887488312695
33,167.32641849979817
34,507.5536436874189
35,70.47672126382177
36,139.05356855356828
37,361.09285794406605
38,277.3655723777
39,263.0341985785152
40,98.30475511255611
41,282.66876313239896
42,161.82409356942404
43,290.9755812588045
44,452.55880591241055
45,199.96218380691747
46,53.325245472773574
47,110.37775235594896
48,304.42516929688276
49,66.52848630497309
50,407.38151898139864
51,323.49817692473323
52,11.856927920336709
53,113.9894001832648
54,104.36476262956913
55,31.089122181467722
56,19.588803669660503
57,216.50838175231644
58,54.453267860210524
59,18.327007610716024
60,17.907364259977093
61,19.4038297870015
62,8.641410230757026
