,Angular_Velocity
0,43.47173815564506
1,85.39594589954585
2,75.7513315816742
3,53.794659925004154
4,11.897452781131474
5,9.479674421829758
6,445.4725818166671
7,156.33483017430498
8,75.15187156036808
9,357.1971072647117
10,170.4379777646112
11,35.402889460323124
12,829.5549813654527
13,10.960841596111285
14,300.46774286192897
15,136.50525005629405
16,225.5615947467123
17,163.20106233367304
18,610.8382688095655
19,596.6141819956483
20,556.7650922139326
21,56.18250734845345
22,251.1829916351334
23,333.24829064530667
24,338.90571201968373
25,997.2665205371002
26,743.1342326048957
27,15.227058696506035
28,100.22898420739713
29,540.3229628818901
30,194.57984305689894
31,834.0327770868454
32,30.763266424097303
33,347.3542932452199
34,217.81886894051505
35,861.3120924848528
36,15.32942548738844
37,644.0305102259742
38,328.9242935412735
39,404.6929193753961
40,147.66654065094767
41,560.5555636365751
42,152.05965788481421
43,155.62877344939736
44,740.4660327332127
45,442.4996507233273
46,22.559899185005936
47,153.58502092154114
48,311.9034795779487
49,51.36281601273723
50,24.326797176833857
51,963.6942485059354
52,109.95685792198327
53,149.41882453639406
54,204.60673582912486
55,177.90131816826576
56,48.786241326132
57,69.66684713581711
58,38.222812590141146
59,11.780431284032135
60,20.87587321811387
61,31.717901910800197
62,0.6717207480377465
