,Angular_Velocity
0,18.91603645380456
1,2.587084964246332
2,53.73706971984147
3,65.6832889361959
4,140.484409233901
5,371.71778395067446
6,112.1665737066617
7,172.15231805492542
8,180.70829637916657
9,689.9352942139668
10,6.465217134301092
11,7.518460019028704
12,130.41280915949739
13,179.2138640398051
14,315.92130153585805
15,267.9049086980294
16,185.4938736820838
17,1076.871276430068
18,79.64821073312287
19,499.73455688416686
20,826.5992477723977
21,995.3999855625918
22,34.870627907968846
23,722.6852499830377
24,50.246894755384055
25,216.1132569285637
26,101.0530915085057
27,639.538711612925
28,445.8975283859847
29,581.0934982929405
30,9.999764808081773
31,160.89324753790237
32,92.77330646046784
33,682.2802252828001
34,157.46273298376994
35,735.700967751373
36,49.37461048459277
37,97.053235748277
38,154.53175946925938
39,113.11343149421117
40,525.1399474286251
41,714.8027113224591
42,127.37401071574027
43,36.225608843413255
44,185.25806956376616
45,76.28891206786435
46,587.0689414973216
47,104.23713861435523
48,610.1556662085117
49,95.01009569283251
50,12.174785930053222
51,246.65512082066786
52,8.411953599043326
53,53.05150250489636
54,97.311261051457
55,88.88990928116957
56,40.5183228374621
57,3.015616171500268
58,19.060092537732512
59,9.748107212674626
60,32.094480330876145
61,10.686206943953886
62,65.15159067454127
