,Angular_Velocity
0,20.690885389086137
1,30.26259070420895
2,250.85395827613843
3,183.14331430105864
4,32.959243904242264
5,29.92873537376737
6,23.801413671819905
7,725.0112708592345
8,1029.204350504562
9,300.81541772814757
10,534.2932394344061
11,661.2456346965791
12,38.63787712825995
13,40.30905623673068
14,585.7980864914232
15,849.010107486917
16,985.4612775109737
17,739.4732332705332
18,57.62951626772046
19,169.7947205525367
20,864.353753139933
21,820.3324810774074
22,43.278880106039914
23,12.175195967852675
24,384.2437532999291
25,89.27150179598671
26,188.98185042886593
27,352.9949466369177
28,443.64038331395204
29,944.6933585569511
30,447.3866379498928
31,55.38720134040077
32,383.982646347283
33,17.37790960995342
34,341.23201342657876
35,708.0934747325178
36,534.5162994233815
37,321.77184325432296
38,60.98162979207563
39,384.57175776031664
40,722.1869907151914
41,226.60017435388565
42,471.2263357208215
43,649.9473287511652
44,490.89215968453163
45,734.0482910597316
46,345.1145779501923
47,557.388748012973
48,485.0359907149349
49,813.4010633804585
50,387.8095019401754
51,190.08132997786305
52,171.15313407490154
53,33.73905039485441
54,14.00641866082087
55,149.1728142083612
56,59.62112566473621
57,2.636984294929494
58,25.033664890523408
59,38.969704138576574
60,47.06486593422059
61,3.211495464101979
62,34.80958357427853
