,x,y
0,683.1521739130436,329.31929347826093
1,681.340579710145,330.97010869565224
2,679.7463768115941,332.7309782608695
3,678.2246376811594,334.5285326086956
4,676.8840579710144,336.3627717391304
5,675.6159420289854,338.19701086956525
6,674.3840579710144,340.2146739130435
7,673.2971014492754,342.26902173913044
8,672.3188405797101,344.3600543478261
9,671.5217391304346,346.59782608695656
10,670.9057971014493,348.94565217391306
11,670.3985507246375,351.4402173913043
12,670.0724637681158,353.9714673913043
13,669.7463768115941,356.5027173913044
14,669.6014492753623,359.2173913043478
15,669.6014492753623,362.00543478260875
16,669.8550724637681,364.9402173913044
17,670.2536231884059,367.9850543478261
18,670.7246376811595,371.10326086956525
19,671.4130434782611,374.25815217391306
20,672.1376811594204,377.44972826086956
21,673.1521739130436,380.82472826086956
22,674.2753623188406,384.23641304347825
23,675.5797101449276,387.7214673913044
24,677.1014492753625,391.31657608695656
25,678.6956521739132,394.9850543478261
26,680.5072463768118,398.6902173913044
27,682.3913043478262,402.3953804347826
28,684.5289855072464,406.10054347826093
29,686.8115942028986,409.87907608695656
30,689.2391304347827,413.65760869565213
31,691.8115942028986,417.39945652173907
32,694.4565217391305,421.0679347826087
33,697.2101449275362,424.69972826086956
34,700.1086956521739,428.18478260869557
35,703.1521739130435,431.633152173913
36,706.3405797101449,435.0448369565217
37,709.6376811594204,438.30978260869557
38,713.0072463768116,441.53804347826076
39,716.4492753623189,444.7296195652173
40,719.963768115942,447.88451086956513
41,723.5144927536231,451.03940217391295
42,727.0652173913043,454.1576086956521
43,730.6884057971014,457.2391304347825
44,734.3478260869565,460.32065217391295
45,737.9347826086957,463.3654891304347
46,741.5217391304348,466.3369565217391
47,745.0724637681159,469.3084239130435
48,748.623188405797,472.3899456521739
49,752.0652173913043,475.47146739130443
50,755.5072463768114,478.55298913043487
51,758.8768115942029,481.6345108695653
52,762.2101449275362,484.71603260869574
53,765.5072463768116,487.7975543478262
54,768.768115942029,490.9157608695653
55,772.0289855072464,494.03396739130443
56,775.1811594202899,497.18885869565224
57,778.2608695652173,500.34375000000006
58,781.3043478260869,503.5353260869565
59,784.3115942028985,506.7635869565217
60,787.391304347826,509.91847826086945
61,790.0362318840579,513.165081521739
62,792.2101449275362,516.540081521739
63,794.4927536231884,520.0251358695651
64,796.9565217391304,523.1800271739129
65,799.4927536231884,526.3716032608694
66,802.0289855072464,529.5631793478259
67,804.4927536231885,532.681385869565
68,806.8478260869566,535.7629076086954
69,809.2028985507246,538.7710597826085
70,811.5217391304348,541.6691576086955
71,813.8224637681161,544.4021739130434
72,816.1050724637682,547.0434782608695
73,818.3876811594204,549.6114130434783
74,820.7065217391305,552.1059782608695
75,823.0615942028986,554.453804347826
76,825.380434782609,556.6915760869565
77,827.771739130435,558.8192934782608
78,830.199275362319,560.9103260869564
79,832.626811594203,562.9279891304348
80,835.090579710145,564.8722826086956
81,837.6992753623189,566.743206521739
82,840.344202898551,568.5774456521739
83,843.1340579710147,570.4483695652174
84,846.0688405797104,572.3192934782609
85,849.1485507246379,574.1168478260869
86,852.3731884057971,576.024456521739
87,855.8876811594205,577.7853260869565
88,859.5833333333334,579.6929347826086
89,863.3514492753625,581.7472826086956
90,867.3007246376814,583.8383152173914
91,871.1775362318842,586.0027173913044
92,875.1992753623191,588.203804347826
93,879.4746376811597,590.4782608695651
94,883.3876811594206,592.8627717391303
95,887.5543478260872,595.2472826086954
96,891.539855072464,597.7785326086954
97,895.5978260869567,600.3831521739129
98,899.6557971014495,602.9877717391304
99,903.6050724637682,605.5923913043478
100,907.6268115942031,608.1970108695651
101,911.4311594202901,610.7649456521739
102,915.1992753623191,613.2595108695651
103,918.967391304348,615.6073369565217
104,922.626811594203,617.8451086956521
105,926.3949275362319,619.8994565217391
106,930.126811594203,621.6970108695654
107,933.7862318840581,623.2010869565217
108,937.2282608695654,624.4483695652175
109,940.5978260869567,625.3654891304349
110,943.9311594202901,626.0258152173913
111,947.0108695652177,626.4293478260869
112,949.9818840579713,626.6861413043478
113,952.6630434782612,626.6494565217392
114,955.2717391304351,626.429347826087
115,957.7355072463771,626.0991847826087
116,959.9094202898552,625.6222826086957
117,962.0108695652176,625.0720108695652
118,963.8586956521741,624.4483695652173
119,965.6340579710147,623.7880434782608
120,967.1195652173915,623.1277173913043
121,968.4239130434783,622.4673913043478
122,969.5471014492754,621.8804347826085
123,970.5978260869565,621.3668478260869
124,971.141304347826,620.633152173913
125,971.5398550724638,619.9728260869564
126,971.7391304347824,619.532608695652
127,971.7753623188405,619.2024456521738
128,971.6123188405797,618.9823369565215
129,971.286231884058,618.9823369565216
130,970.7971014492754,619.0923913043478
131,970.1811594202899,619.3125
132,969.5289855072463,619.5326086956521
133,968.695652173913,619.6426630434783
134,967.8260869565216,619.8260869565217
135,966.9202898550724,620.1195652173913
136,965.9057971014493,620.4130434782606
137,964.891304347826,620.7432065217389
138,963.8768115942028,620.9633152173911
139,962.8623188405797,621.1834239130434
140,961.8840579710145,621.2934782608694
141,961.0507246376811,621.3668478260868
142,960.2536231884058,621.4035326086954
143,959.5652173913044,621.4035326086954
144,958.9855072463768,621.4035326086954
145,958.6231884057971,621.4035326086953
146,958.3695652173914,621.3668478260867
147,958.2246376811594,621.3301630434778
148,958.3333333333333,621.2934782608692
149,958.623188405797,621.2567934782605
150,959.0942028985507,621.1834239130432
151,959.7101449275362,621.1834239130432
152,960.3260869565217,621.3668478260865
153,961.5579710144928,621.4585597826083
154,963.3333333333334,621.495244565217
155,965.3260869565217,621.4585597826085
156,967.2463768115942,621.8620923913041
157,969.3115942028985,622.2289402173911
158,971.5942028985507,622.5591032608695
159,973.9855072463769,622.9626358695652
160,976.4492753623189,623.4395380434783
161,979.0217391304348,623.9898097826086
162,981.8115942028986,624.6868206521739
163,984.6195652173914,625.4755434782608
164,987.518115942029,626.4293478260869
165,990.4528985507247,627.4565217391304
166,993.4239130434784,628.5570652173913
167,996.4673913043479,629.7309782608695
168,999.5833333333334,631.0883152173914
169,1002.699275362319,632.5557065217392
170,1005.8876811594205,634.023097826087
171,1009.1847826086957,635.453804347826
172,1012.4456521739131,636.774456521739
173,1015.6702898550726,638.0584239130434
174,1018.7862318840581,639.195652173913
175,1021.7572463768117,640.1861413043478
176,1024.5471014492755,640.993206521739
177,1027.1195652173915,641.6902173913043
178,1029.5108695652175,642.0937499999999
179,1031.5036231884058,642.4239130434781
180,1033.2065217391305,642.4972826086955
181,1034.800724637681,642.2771739130434
182,1036.06884057971,641.9836956521738
183,1037.3007246376812,641.5434782608694
184,1038.3152173913047,640.993206521739
185,1039.039855072464,640.3695652173911
186,1039.8369565217392,639.4891304347824
187,1040.3442028985507,638.5720108695651
188,1040.8514492753623,637.4347826086956
189,1041.2500000000002,636.2241847826086
190,1041.5760869565217,634.8301630434781
191,1041.8297101449275,633.4361413043478
192,1041.9021739130437,631.9687499999999
193,1041.9746376811595,630.4279891304345
194,1041.8297101449277,628.8505434782605
