,x,y
0,708.3695652173913,388.60190217391306
1,707.1376811594203,389.48233695652175
2,705.9782608695652,390.3627717391303
3,704.8913043478261,391.2065217391303
4,703.876811594203,392.1236413043477
5,702.9347826086957,393.11413043478245
6,702.1376811594203,394.1046195652172
7,701.4855072463769,395.1684782608694
8,700.9782608695652,396.26902173913027
9,700.5797101449275,397.55298913043464
10,700.2898550724638,398.91032608695633
11,700.036231884058,400.26766304347814
12,700.0362318840579,401.8084239130434
13,700.1449275362319,403.38586956521726
14,700.4347826086956,405.0733695652173
15,700.9420289855072,406.87092391304344
16,701.5217391304348,408.7418478260869
17,702.2463768115941,410.64945652173907
18,703.0797101449275,412.70380434782606
19,704.0217391304346,414.8315217391304
20,705.0362318840578,417.03260869565213
21,706.123188405797,419.34374999999994
22,707.2826086956521,421.69157608695656
23,708.550724637681,424.11277173913044
24,709.8913043478259,426.6440217391304
25,711.2681159420288,429.2119565217391
26,712.7173913043476,431.8165760869565
27,714.3115942028984,434.4945652173913
28,716.0144927536231,437.31929347826093
29,717.7898550724638,440.1440217391305
30,719.6014492753623,443.00543478260875
31,721.4855072463768,445.9035326086957
32,723.4782608695652,448.8383152173913
33,725.5797101449275,451.773097826087
34,727.7536231884058,454.67119565217394
35,730.0724637681159,457.56929347826093
36,732.5362318840581,460.5040760869566
37,735.108695652174,463.4021739130435
38,737.7173913043479,466.3002717391305
39,740.4710144927536,469.12500000000006
40,743.3333333333334,471.9497282608697
41,746.3043478260869,474.8478260869566
42,749.3115942028985,477.70923913043487
43,752.3913043478261,480.6073369565218
44,755.5072463768116,483.50543478260886
45,758.6594202898552,486.4035326086958
46,761.7753623188407,489.3016304347827
47,764.8913043478262,492.2364130434784
48,767.9710144927537,495.20788043478274
49,771.0507246376814,498.17934782608705
50,774.057971014493,501.18750000000006
51,776.9202898550726,504.23233695652175
52,779.7826086956522,507.3505434782609
53,782.5724637681161,510.46875000000006
54,785.1811594202901,513.5869565217391
55,787.7898550724639,516.741847826087
56,790.289855072464,519.8600543478261
57,792.7536231884059,523.0883152173914
58,795.2173913043479,526.2798913043479
59,797.5000000000001,529.4714673913044
60,799.7463768115942,532.4429347826086
61,801.5579710144929,535.6711956521739
62,803.949275362319,538.6426630434783
63,806.3043478260871,541.5407608695654
64,808.6956521739131,544.4021739130436
65,810.6884057971015,547.6671195652175
66,812.5724637681159,551.0788043478262
67,814.4202898550725,554.4538043478261
68,816.231884057971,557.8288043478261
69,817.9710144927536,561.1671195652175
70,819.7826086956522,564.4687500000001
71,823.8043478260871,566.6698369565217
72,825.6521739130437,569.8247282608695
73,827.6449275362321,572.7961956521739
74,829.6376811594205,575.6942934782609
75,831.5942028985509,578.555706521739
76,833.5507246376814,581.34375
77,835.5072463768118,584.0217391304348
78,837.3913043478262,586.6263586956521
79,839.3115942028987,589.1209239130434
80,841.1956521739132,591.5054347826086
81,843.0797101449276,593.8532608695651
82,845.036231884058,596.2377717391304
83,847.0289855072463,598.5122282608695
84,849.0579710144928,600.6766304347826
85,851.123188405797,602.7676630434781
86,853.2971014492754,604.7853260869565
87,855.5434782608696,606.7663043478261
88,858.1884057971015,608.4904891304348
89,860.9420289855072,610.1779891304349
90,863.5869565217392,612.0122282608696
91,866.1231884057972,613.8464673913044
92,868.7318840579711,615.7173913043479
93,871.4130434782611,617.5149456521739
94,874.0217391304349,619.4959239130435
95,876.6666666666667,621.6236413043479
96,879.2753623188407,623.7146739130435
97,881.9202898550726,625.8423913043479
98,884.5289855072464,628.0434782608695
99,887.1376811594201,630.2445652173914
100,889.7101449275362,632.445652173913
101,892.3188405797101,634.6100543478259
102,894.927536231884,636.6644021739129
103,897.4999999999999,638.6453804347825
104,899.8913043478261,640.4796195652174
105,902.3550724637681,642.2771739130435
106,904.7826086956521,643.9646739130435
107,907.1014492753623,645.46875
108,909.4202898550724,646.7527173913043
109,911.6304347826086,647.9633152173911
110,913.8043478260869,648.953804347826
111,916.0507246376812,649.7241847826086
112,918.2608695652174,650.3845108695651
113,920.3985507246375,650.898097826087
114,922.4275362318839,651.2282608695652
115,924.3478260869565,651.485054347826
116,926.1956521739129,651.6317934782608
117,927.9347826086956,651.6684782608695
118,929.6014492753621,651.7051630434783
119,931.0869565217392,651.6317934782608
120,932.4637681159419,651.4483695652174
121,933.6594202898551,651.2282608695652
122,934.6376811594203,650.8614130434783
123,935.5797101449274,650.6046195652173
124,936.4130434782608,650.3478260869565
125,936.9565217391304,650.0176630434781
126,937.3188405797102,649.7608695652174
127,937.3550724637682,649.5407608695652
128,937.1739130434784,649.2839673913044
129,936.9202898550726,649.0638586956522
130,936.6304347826089,648.9171195652174
131,936.0507246376814,649.0271739130435
132,935.3623188405799,649.320652173913
133,934.6014492753625,649.6508152173914
134,933.768115942029,650.1277173913044
135,932.8985507246377,650.6779891304349
136,931.9927536231885,651.1915760869566
137,931.0507246376812,651.6684782608695
138,930.2173913043479,652.1453804347826
139,929.3478260869566,652.5489130434781
140,928.5144927536232,652.8790760869565
141,927.6811594202899,653.1725543478261
142,926.9202898550725,653.3926630434781
143,926.340579710145,653.5760869565216
144,925.7971014492755,653.6861413043476
145,925.326086956522,653.7595108695651
146,925.0000000000003,653.7961956521737
147,924.7463768115946,653.7228260869563
148,924.6376811594206,653.6494565217389
149,924.6376811594206,653.4660326086954
150,924.8188405797105,653.282608695652
151,925.2536231884061,653.0991847826086
152,925.6884057971017,653.1358695652173
153,926.6666666666669,652.805706521739
154,927.2826086956524,652.6222826086956
155,928.0072463768117,652.5489130434783
